#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string,string,string,string,string
#default,_result,,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,bandwidthUnit,destinationHost,deviceId,endTime,iperf3Protocol,iperfRole,jobUUID,metricType,metricUUID,sourceHost,startTime
,,1289,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T19:32:17.365024358Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T19:32:17.324697830Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,6fa9dc07-2aba-4cf0-93c6-587339dcc0b9,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T19:32:12.157967879Z
,,1290,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T20:32:17.357660627Z,0.07,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T20:32:17.318152489Z,UDP,RECEIVER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,3ccbc0cc-f0a6-4888-9715-615fea9504dd,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T20:32:12.157818989Z
,,1291,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T20:32:17.357660627Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T20:32:17.318152489Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,3ccbc0cc-f0a6-4888-9715-615fea9504dd,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T20:32:12.157818989Z
,,1292,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T21:32:17.396470577Z,0.067,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T21:32:17.359815115Z,UDP,RECEIVER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,bd23edc5-6d6a-4427-80f7-ccb9ead3dfd3,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T21:32:12.157835912Z
,,1293,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T21:32:17.396470577Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T21:32:17.359815115Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,bd23edc5-6d6a-4427-80f7-ccb9ead3dfd3,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T21:32:12.157835912Z
,,1294,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T22:32:17.38572331Z,0.088,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T22:32:17.348280575Z,UDP,RECEIVER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,3b9a1ff1-a4c5-4a3a-a300-63e0358ebcd7,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T22:32:12.157824931Z
,,1295,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T22:32:17.38572331Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T22:32:17.348280575Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,3b9a1ff1-a4c5-4a3a-a300-63e0358ebcd7,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T22:32:12.157824931Z
,,1296,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T23:32:17.380096136Z,0.021,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T23:32:17.343119946Z,UDP,RECEIVER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,445caa45-1963-4008-92cf-ca1b27beda12,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T23:32:12.157827695Z
,,1297,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T23:32:17.380096136Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-16T23:32:17.343119946Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,445caa45-1963-4008-92cf-ca1b27beda12,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-16T23:32:12.157827695Z
,,1298,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T00:32:17.359648932Z,0.041,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T00:32:17.324705530Z,UDP,RECEIVER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,ec626a2c-dbab-4552-80d2-de6fe06f6f5d,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T00:32:12.157886018Z
,,1299,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T00:32:17.359648932Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T00:32:17.324705530Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,ec626a2c-dbab-4552-80d2-de6fe06f6f5d,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T00:32:12.157886018Z
,,1300,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T01:32:17.370823723Z,0.056,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T01:32:17.333064095Z,UDP,RECEIVER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,0a526b87-806f-4fe1-85ea-7343d625f036,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T01:32:12.157906018Z
,,1301,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T01:32:17.370823723Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T01:32:17.333064095Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,0a526b87-806f-4fe1-85ea-7343d625f036,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T01:32:12.157906018Z
,,1302,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T02:32:17.350072618Z,0.041,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T02:32:17.315384691Z,UDP,RECEIVER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,012a2464-8234-4c27-89df-41f53f5b67e8,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T02:32:12.157874769Z
,,1303,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T02:32:17.350072618Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T02:32:17.315384691Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,012a2464-8234-4c27-89df-41f53f5b67e8,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T02:32:12.157874769Z
,,1304,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T03:32:17.359162708Z,0.083,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T03:32:17.322142768Z,UDP,RECEIVER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,a4f8152d-eef1-4cba-9dc2-6b045b4e989c,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T03:32:12.157855342Z
,,1305,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T03:32:17.359162708Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T03:32:17.322142768Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,a4f8152d-eef1-4cba-9dc2-6b045b4e989c,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T03:32:12.157855342Z
,,1306,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T04:32:17.401635616Z,0.07,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T04:32:17.364474009Z,UDP,RECEIVER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,848249f6-4f1d-451f-9248-8d224adf0f7b,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T04:32:12.157846869Z
,,1307,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T04:32:17.401635616Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T04:32:17.364474009Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,848249f6-4f1d-451f-9248-8d224adf0f7b,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T04:32:12.157846869Z
,,1308,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T05:32:17.374027209Z,0.026,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T05:32:17.339103371Z,UDP,RECEIVER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,0462bf63-4832-45c6-a2d8-303be15de5fd,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T05:32:12.157990384Z
,,1309,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T05:32:17.374027209Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T05:32:17.339103371Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,0462bf63-4832-45c6-a2d8-303be15de5fd,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T05:32:12.157990384Z
,,1310,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T06:32:17.706932694Z,0.047,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T06:32:17.669749771Z,UDP,RECEIVER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,1843ab4e-52fb-4ab5-9650-d61e9bf68974,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T06:32:12.492102481Z
,,1311,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T06:32:17.706932694Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T06:32:17.669749771Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,1843ab4e-52fb-4ab5-9650-d61e9bf68974,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T06:32:12.492102481Z
,,1312,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T07:32:17.718771893Z,0.046,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T07:32:17.682272082Z,UDP,RECEIVER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,cc190611-f4fd-4a76-ba79-9db40b314289,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T07:32:12.492051622Z
,,1313,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T07:32:17.718771893Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T07:32:17.682272082Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,cc190611-f4fd-4a76-ba79-9db40b314289,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T07:32:12.492051622Z
,,1314,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T08:32:17.695873216Z,0.033,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T08:32:17.661877050Z,UDP,RECEIVER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,3a067a68-e00a-44f2-9474-c353c44ecc7b,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T08:32:12.492016046Z
,,1315,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T08:32:17.695873216Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T08:32:17.661877050Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,3a067a68-e00a-44f2-9474-c353c44ecc7b,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T08:32:12.492016046Z
,,1316,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T09:32:17.814145852Z,0.025,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T09:32:17.774744279Z,UDP,RECEIVER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,c6dde40f-a682-4222-97d9-ad9526e99a04,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T09:32:12.492127902Z
,,1317,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T09:32:17.814145852Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T09:32:17.774744279Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,c6dde40f-a682-4222-97d9-ad9526e99a04,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T09:32:12.492127902Z
,,1318,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T10:32:17.691465325Z,0.053,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T10:32:17.655959087Z,UDP,RECEIVER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,897fd89c-19cb-45de-bbc6-671f9eb13800,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T10:32:12.492066526Z
,,1319,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T10:32:17.691465325Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T10:32:17.655959087Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,897fd89c-19cb-45de-bbc6-671f9eb13800,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T10:32:12.492066526Z
,,1320,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T11:32:17.772918215Z,0.065,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T11:32:17.696809753Z,UDP,RECEIVER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,999f0f64-668f-48bd-9928-1554630efc9e,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T11:32:12.492061637Z
,,1321,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T11:32:17.772918215Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T11:32:17.696809753Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,999f0f64-668f-48bd-9928-1554630efc9e,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T11:32:12.492061637Z
,,1322,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T12:32:17.735468378Z,0.021,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T12:32:17.700257063Z,UDP,RECEIVER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,5db59b70-c0fd-414b-bf07-12355aad1834,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T12:32:12.492137133Z
,,1323,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T12:32:17.735468378Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T12:32:17.700257063Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,5db59b70-c0fd-414b-bf07-12355aad1834,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T12:32:12.492137133Z
,,1324,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T13:32:18.051273461Z,0.064,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T13:32:17.682710293Z,UDP,RECEIVER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,87f190e4-3cab-4b26-a200-422a6c6dd601,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T13:32:12.492035428Z
,,1325,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T13:32:18.051273461Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T13:32:17.682710293Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,87f190e4-3cab-4b26-a200-422a6c6dd601,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T13:32:12.492035428Z
,,1326,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T14:32:17.717298296Z,0.04,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T14:32:17.682228520Z,UDP,RECEIVER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,72a461c9-1b23-4d6f-b2bd-146c1bdc35a0,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T14:32:12.492068601Z
,,1327,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T14:32:17.717298296Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T14:32:17.682228520Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,72a461c9-1b23-4d6f-b2bd-146c1bdc35a0,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T14:32:12.492068601Z
,,1328,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T15:32:17.708554075Z,0.035,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T15:32:17.663042855Z,UDP,RECEIVER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,61590155-3808-4b8f-988d-e1c94c4a4956,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T15:32:12.492042145Z
,,1329,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T15:32:17.708554075Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T15:32:17.663042855Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,61590155-3808-4b8f-988d-e1c94c4a4956,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T15:32:12.492042145Z
,,1330,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T16:32:17.718871433Z,0.056,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T16:32:17.674129922Z,UDP,RECEIVER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,a520eda4-a064-4adf-a280-c3900de42352,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T16:32:12.492001396Z
,,1331,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T16:32:17.718871433Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T16:32:17.674129922Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,a520eda4-a064-4adf-a280-c3900de42352,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T16:32:12.492001396Z
,,1332,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T17:32:17.706963121Z,0.09,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T17:32:17.664634470Z,UDP,RECEIVER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,c8561afa-ca26-43ba-9b93-5a74994382aa,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T17:32:12.492045337Z
,,1333,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-17T17:32:17.706963121Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,26c8c3d4-badc-4b7a-adb5-ec9d920784c3,2024-04-17T17:32:17.664634470Z,UDP,SENDER,8c95e262-29d7-4a16-8900-62d4cd2018ed,UDP_BW,c8561afa-ca26-43ba-9b93-5a74994382aa,pulceo-node-eae9342543.westeurope.cloudapp.azure.com,2024-04-17T17:32:12.492045337Z
,,1334,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T13:30:47.705207198Z,0.133,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,3b4af61f-8bb4-4118-9640-b530c6aec54e,2024-04-16T13:30:47.586903942Z,UDP,RECEIVER,8b99ccba-991f-49e8-84d5-bdda6590adaf,UDP_BW,113b3e58-2f40-4f33-b5a8-96e064a49366,pulceo-node-6659339536.westus.cloudapp.azure.com,2024-04-16T13:30:41.386954709Z
,,1335,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T13:30:47.705207198Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,3b4af61f-8bb4-4118-9640-b530c6aec54e,2024-04-16T13:30:47.586903942Z,UDP,SENDER,8b99ccba-991f-49e8-84d5-bdda6590adaf,UDP_BW,113b3e58-2f40-4f33-b5a8-96e064a49366,pulceo-node-6659339536.westus.cloudapp.azure.com,2024-04-16T13:30:41.386954709Z
,,1336,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T14:30:47.702187766Z,0.047,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,3b4af61f-8bb4-4118-9640-b530c6aec54e,2024-04-16T14:30:47.589127230Z,UDP,RECEIVER,8b99ccba-991f-49e8-84d5-bdda6590adaf,UDP_BW,f2c4ae20-aec5-4e46-bb5b-fbc6958c96a7,pulceo-node-6659339536.westus.cloudapp.azure.com,2024-04-16T14:30:41.387050930Z
,,1337,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T14:30:47.702187766Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,3b4af61f-8bb4-4118-9640-b530c6aec54e,2024-04-16T14:30:47.589127230Z,UDP,SENDER,8b99ccba-991f-49e8-84d5-bdda6590adaf,UDP_BW,f2c4ae20-aec5-4e46-bb5b-fbc6958c96a7,pulceo-node-6659339536.westus.cloudapp.azure.com,2024-04-16T14:30:41.387050930Z
,,1338,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T15:30:47.676775329Z,0.075,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,3b4af61f-8bb4-4118-9640-b530c6aec54e,2024-04-16T15:30:47.584165518Z,UDP,RECEIVER,8b99ccba-991f-49e8-84d5-bdda6590adaf,UDP_BW,abd74904-96e6-436b-8a9b-783431806f3b,pulceo-node-6659339536.westus.cloudapp.azure.com,2024-04-16T15:30:41.387022693Z
,,1339,2024-03-18T18:20:38.181157095Z,2024-04-17T18:20:38.181157095Z,2024-04-16T15:30:47.676775329Z,0,jitter,UDP_BW,Mbits/s,h5138.pi.uni-bamberg.de,3b4af61f-8bb4-4118-9640-b530c6aec54e,2024-04-16T15:30:47.584165518Z,UDP,SENDER,8b99ccba-991f-49e8-84d5-bdda6590adaf,UDP_BW,abd74904-96e6-436b-8a9b-783431806f3b,pulceo-node-6659339536.westus.cloudapp.azure.com,2024-04-16T15:30:41.387022693Z
